t_s,mode,power_mw
53.7,infer,180.0
53.7005,idle_listen,45.0
53.8,infer,180.0
53.8005,idle_listen,45.0
53.9,infer,180.0
53.9005,idle_listen,45.0
54.0,infer,180.0
54.0005,idle_listen,45.0
54.1,infer,180.0
54.1005,idle_listen,45.0
54.2,infer,180.0
54.2005,idle_listen,45.0
54.3,infer,180.0
54.3005,idle_listen,45.0
54.4,infer,180.0
54.4005,idle_listen,45.0
54.5,infer,180.0
54.5005,idle_listen,45.0
54.6,infer,180.0
54.6005,idle_listen,45.0
54.7,infer,180.0
54.7005,idle_listen,45.0
54.8,infer,180.0
54.8005,idle_listen,45.0
54.9,infer,180.0
54.9005,idle_listen,45.0
55.0,infer,180.0
55.0005,idle_listen,45.0
55.1,infer,180.0
55.1005,idle_listen,45.0
55.2,infer,180.0
55.2005,idle_listen,45.0
55.3,infer,180.0
55.3005,idle_listen,45.0
55.4,infer,180.0
55.4005,idle_listen,45.0
55.5,infer,180.0
55.5005,idle_listen,45.0
55.6,infer,180.0
55.6005,idle_listen,45.0
55.7,infer,180.0
55.7005,idle_listen,45.0
55.8,infer,180.0
55.8005,idle_listen,45.0
55.9,infer,180.0
55.9005,idle_listen,45.0
56.0,infer,180.0
56.0005,idle_listen,45.0
56.1,infer,180.0
56.1005,idle_listen,45.0
56.2,infer,180.0
56.2005,idle_listen,45.0
56.3,infer,180.0
56.3005,idle_listen,45.0
56.4,infer,180.0
56.4005,idle_listen,45.0
56.5,infer,180.0
56.5005,idle_listen,45.0
56.6,infer,180.0
56.6005,idle_listen,45.0
56.7,infer,180.0
56.7005,idle_listen,45.0
56.8,infer,180.0
56.8005,idle_listen,45.0
56.9,infer,180.0
56.9005,idle_listen,45.0
57.0,infer,180.0
57.0005,idle_listen,45.0
57.1,infer,180.0
57.1005,idle_listen,45.0
57.2,infer,180.0
57.2005,idle_listen,45.0
57.3,infer,180.0
57.3005,idle_listen,45.0
57.4,infer,180.0
57.4005,idle_listen,45.0
57.5,infer,180.0
57.5005,idle_listen,45.0
57.6,infer,180.0
57.6005,idle_listen,45.0
57.7,infer,180.0
57.7005,idle_listen,45.0
57.8,infer,180.0
57.8005,idle_listen,45.0
57.9,infer,180.0
57.9005,idle_listen,45.0
58.0,infer,180.0
58.0005,idle_listen,45.0
58.1,infer,180.0
58.1005,idle_listen,45.0
58.2,infer,180.0
58.2005,idle_listen,45.0
58.3,infer,180.0
58.3005,idle_listen,45.0
58.4,infer,180.0
58.4005,idle_listen,45.0
58.5,infer,180.0
58.5005,idle_listen,45.0
58.6,infer,180.0
58.6005,idle_listen,45.0
58.7,infer,180.0
58.7005,idle_listen,45.0
58.8,infer,180.0
58.8005,idle_listen,45.0
58.9,infer,180.0
58.9005,idle_listen,45.0
59.0,infer,180.0
59.0005,idle_listen,45.0
59.1,infer,180.0
59.1005,idle_listen,45.0
59.2,infer,180.0
59.2005,idle_listen,45.0
59.3,infer,180.0
59.3005,idle_listen,45.0
59.4,infer,180.0
59.4005,idle_listen,45.0
59.5,infer,180.0
59.5005,idle_listen,45.0
59.6,infer,180.0
59.6005,idle_listen,45.0
59.7,infer,180.0
59.7005,idle_listen,45.0
59.8,infer,180.0
59.8005,idle_listen,45.0
59.9,infer,180.0
59.9005,idle_listen,45.0
60.0,infer,180.0
60.0005,idle_listen,45.0
60.1,infer,180.0
60.1005,idle_listen,45.0
60.2,infer,180.0
60.2005,idle_listen,45.0
60.3,infer,180.0
60.3005,idle_listen,45.0
60.4,infer,180.0
60.4005,idle_listen,45.0
60.5,infer,180.0
60.5005,idle_listen,45.0
60.6,infer,180.0
60.6005,idle_listen,45.0
60.7,infer,180.0
60.7005,idle_listen,45.0
60.8,infer,180.0
60.8005,idle_listen,45.0
60.9,infer,180.0
60.9005,idle_listen,45.0
61.0,infer,180.0
61.0005,idle_listen,45.0
61.1,infer,180.0
61.1005,idle_listen,45.0
61.2,infer,180.0
61.2005,idle_listen,45.0
61.3,infer,180.0
61.3005,idle_listen,45.0
61.4,infer,180.0
61.4005,idle_listen,45.0
61.5,infer,180.0
61.5005,idle_listen,45.0
61.6,infer,180.0
61.6005,idle_listen,45.0
61.7,infer,180.0
61.7005,idle_listen,45.0
61.8,infer,180.0
61.8005,idle_listen,45.0
61.9,infer,180.0
61.9005,idle_listen,45.0
62.0,infer,180.0
62.0005,idle_listen,45.0
62.1,infer,180.0
62.1005,idle_listen,45.0
62.2,infer,180.0
62.2005,idle_listen,45.0
62.3,infer,180.0
62.3005,idle_listen,45.0
62.4,infer,180.0
62.4005,idle_listen,45.0
62.5,infer,180.0
62.5005,idle_listen,45.0
62.6,infer,180.0
62.6005,idle_listen,45.0
62.7,infer,180.0
62.7005,idle_listen,45.0
62.8,infer,180.0
62.8005,idle_listen,45.0
62.9,infer,180.0
62.9005,idle_listen,45.0
63.0,infer,180.0
63.0005,idle_listen,45.0
63.1,infer,180.0
63.1005,idle_listen,45.0
63.2,infer,180.0
63.2005,idle_listen,45.0
63.3,infer,180.0
63.3005,idle_listen,45.0
63.4,infer,180.0
63.4005,idle_listen,45.0
63.5,infer,180.0
63.5005,idle_listen,45.0
63.6,infer,180.0
63.6005,idle_listen,45.0
63.7,infer,180.0
63.7005,idle_listen,45.0
63.8,infer,180.0
63.8005,idle_listen,45.0
63.9,infer,180.0
63.9005,idle_listen,45.0
64.0,infer,180.0
64.0005,idle_listen,45.0
64.1,infer,180.0
64.1005,idle_listen,45.0
64.2,infer,180.0
64.2005,idle_listen,45.0
64.3,infer,180.0
64.3005,idle_listen,45.0
64.4,infer,180.0
64.4005,idle_listen,45.0
64.5,infer,180.0
64.5005,idle_listen,45.0
64.6,infer,180.0
64.6005,idle_listen,45.0
64.7,infer,180.0
64.7005,idle_listen,45.0
64.8,infer,180.0
64.8005,idle_listen,45.0
64.9,infer,180.0
64.9005,idle_listen,45.0
65.0,infer,180.0
65.0005,idle_listen,45.0
65.1,infer,180.0
65.1005,idle_listen,45.0
65.2,infer,180.0
65.2005,idle_listen,45.0
65.3,infer,180.0
65.3005,idle_listen,45.0
65.4,infer,180.0
65.4005,idle_listen,45.0
65.5,infer,180.0
65.5005,idle_listen,45.0
65.6,infer,180.0
65.6005,idle_listen,45.0
65.7,infer,180.0
65.7005,idle_listen,45.0
65.8,infer,180.0
65.8005,idle_listen,45.0
65.9,infer,180.0
65.9005,idle_listen,45.0
66.0,infer,180.0
66.0005,idle_listen,45.0
66.1,infer,180.0
66.1005,idle_listen,45.0
66.2,infer,180.0
66.2005,idle_listen,45.0
66.3,infer,180.0
66.3005,idle_listen,45.0
66.4,infer,180.0
66.4005,idle_listen,45.0
66.5,infer,180.0
66.5005,idle_listen,45.0
66.6,infer,180.0
66.6005,idle_listen,45.0
66.7,infer,180.0
66.7005,idle_listen,45.0
66.8,infer,180.0
66.8005,idle_listen,45.0
66.9,infer,180.0
66.9005,idle_listen,45.0
67.0,infer,180.0
67.0005,idle_listen,45.0
67.1,infer,180.0
67.1005,idle_listen,45.0
67.2,infer,180.0
67.2005,idle_listen,45.0
67.3,infer,180.0
67.3005,idle_listen,45.0
67.4,infer,180.0
67.4005,idle_listen,45.0
67.5,infer,180.0
67.5005,idle_listen,45.0
67.6,infer,180.0
67.6005,idle_listen,45.0
67.7,infer,180.0
67.7005,idle_listen,45.0
67.8,infer,180.0
67.8005,idle_listen,45.0
67.9,infer,180.0
67.9005,idle_listen,45.0
68.0,infer,180.0
68.0005,idle_listen,45.0
68.1,infer,180.0
68.1005,idle_listen,45.0
68.2,infer,180.0
68.2005,idle_listen,45.0
68.3,infer,180.0
68.3005,idle_listen,45.0
68.4,infer,180.0
68.4005,idle_listen,45.0
68.5,infer,180.0
68.5005,idle_listen,45.0
68.6,infer,180.0
68.6005,idle_listen,45.0
68.7,infer,180.0
68.7005,idle_listen,45.0
68.8,infer,180.0
68.8005,idle_listen,45.0
68.9,infer,180.0
68.9005,idle_listen,45.0
69.0,infer,180.0
69.0005,idle_listen,45.0
69.1,infer,180.0
69.1005,idle_listen,45.0
69.2,infer,180.0
69.2005,idle_listen,45.0
69.3,infer,180.0
69.3005,idle_listen,45.0
69.4,infer,180.0
69.4005,idle_listen,45.0
69.5,infer,180.0
69.5005,idle_listen,45.0
69.6,infer,180.0
69.6005,idle_listen,45.0
69.7,infer,180.0
69.7005,idle_listen,45.0
69.8,infer,180.0
69.8005,idle_listen,45.0
69.9,infer,180.0
69.9005,idle_listen,45.0
70.0,infer,180.0
70.0005,idle_listen,45.0
70.1,infer,180.0
70.1005,idle_listen,45.0
70.2,infer,180.0
70.2005,idle_listen,45.0
70.3,infer,180.0
70.3005,idle_listen,45.0
70.4,infer,180.0
70.4005,idle_listen,45.0
70.5,infer,180.0
70.5005,idle_listen,45.0
70.6,infer,180.0
70.6005,idle_listen,45.0
70.7,infer,180.0
70.7005,idle_listen,45.0
70.8,infer,180.0
70.8005,idle_listen,45.0
70.9,infer,180.0
70.9005,idle_listen,45.0
71.0,infer,180.0
71.0005,idle_listen,45.0
71.1,infer,180.0
71.1005,idle_listen,45.0
71.2,infer,180.0
71.2005,idle_listen,45.0
71.3,infer,180.0
71.3005,idle_listen,45.0
71.4,infer,180.0
71.4005,idle_listen,45.0
71.5,infer,180.0
71.5005,idle_listen,45.0
71.6,infer,180.0
71.6005,idle_listen,45.0
71.7,infer,180.0
71.7005,idle_listen,45.0
71.8,infer,180.0
71.8005,idle_listen,45.0
71.9,infer,180.0
71.9005,idle_listen,45.0
72.0,infer,180.0
72.0005,idle_listen,45.0
72.1,infer,180.0
72.1005,idle_listen,45.0
72.2,infer,180.0
72.2005,idle_listen,45.0
72.3,infer,180.0
72.3005,idle_listen,45.0
72.4,infer,180.0
72.4005,idle_listen,45.0
72.5,infer,180.0
72.5005,idle_listen,45.0
72.6,infer,180.0
72.6005,idle_listen,45.0
72.7,infer,180.0
72.7005,idle_listen,45.0
72.8,infer,180.0
72.8005,idle_listen,45.0
72.9,infer,180.0
72.9005,idle_listen,45.0
73.0,infer,180.0
73.0005,idle_listen,45.0
73.1,infer,180.0
73.1005,idle_listen,45.0
73.2,infer,180.0
73.2005,idle_listen,45.0
73.3,infer,180.0
73.3005,idle_listen,45.0
73.4,infer,180.0
73.4005,idle_listen,45.0
73.5,infer,180.0
73.5005,idle_listen,45.0
73.6,infer,180.0
73.6005,idle_listen,45.0
73.7,infer,180.0
73.7005,idle_listen,45.0
73.8,infer,180.0
73.8005,idle_listen,45.0
73.9,infer,180.0
73.9005,idle_listen,45.0
74.0,infer,180.0
74.0005,idle_listen,45.0
74.1,infer,180.0
74.1005,idle_listen,45.0
74.2,infer,180.0
74.2005,idle_listen,45.0
74.3,infer,180.0
74.3005,idle_listen,45.0
74.4,infer,180.0
74.4005,idle_listen,45.0
74.5,infer,180.0
74.5005,idle_listen,45.0
74.6,infer,180.0
74.6005,idle_listen,45.0
74.7,infer,180.0
74.7005,idle_listen,45.0
74.8,infer,180.0
74.8005,idle_listen,45.0
74.9,infer,180.0
74.9005,idle_listen,45.0
75.0,infer,180.0
75.0005,idle_listen,45.0
75.1,infer,180.0
75.1005,idle_listen,45.0
75.2,infer,180.0
75.2005,idle_listen,45.0
75.3,infer,180.0
75.3005,idle_listen,45.0
75.4,infer,180.0
75.4005,idle_listen,45.0
75.5,infer,180.0
75.5005,idle_listen,45.0
75.6,infer,180.0
75.6005,idle_listen,45.0
75.7,infer,180.0
75.7005,idle_listen,45.0
75.8,infer,180.0
75.8005,idle_listen,45.0
75.9,infer,180.0
75.9005,idle_listen,45.0
76.0,infer,180.0
76.0005,idle_listen,45.0
76.1,infer,180.0
76.1005,idle_listen,45.0
76.2,infer,180.0
76.2005,idle_listen,45.0
76.3,infer,180.0
76.3005,idle_listen,45.0
76.4,infer,180.0
76.4005,idle_listen,45.0
76.5,infer,180.0
76.5005,idle_listen,45.0
76.6,infer,180.0
76.6005,idle_listen,45.0
76.7,infer,180.0
76.7005,idle_listen,45.0
76.8,infer,180.0
76.8005,idle_listen,45.0
76.9,infer,180.0
76.9005,idle_listen,45.0
77.0,infer,180.0
77.0005,idle_listen,45.0
77.1,infer,180.0
77.1005,idle_listen,45.0
77.2,infer,180.0
77.2005,idle_listen,45.0
77.3,infer,180.0
77.3005,idle_listen,45.0
77.4,infer,180.0
77.4005,idle_listen,45.0
77.5,infer,180.0
77.5005,idle_listen,45.0
77.6,infer,180.0
77.6005,idle_listen,45.0
77.7,infer,180.0
77.7005,idle_listen,45.0
77.8,infer,180.0
77.8005,idle_listen,45.0
77.9,infer,180.0
77.9005,idle_listen,45.0
78.0,infer,180.0
78.0005,idle_listen,45.0
78.1,infer,180.0
78.1005,idle_listen,45.0
78.2,infer,180.0
78.2005,idle_listen,45.0
78.3,infer,180.0
78.3005,idle_listen,45.0
78.4,infer,180.0
78.4005,idle_listen,45.0
78.5,infer,180.0
78.5005,idle_listen,45.0
78.6,infer,180.0
78.6005,idle_listen,45.0
78.7,infer,180.0
78.7005,idle_listen,45.0
78.8,infer,180.0
78.8005,idle_listen,45.0
78.9,infer,180.0
78.9005,idle_listen,45.0
79.0,infer,180.0
79.0005,idle_listen,45.0
79.1,infer,180.0
79.1005,idle_listen,45.0
79.2,infer,180.0
79.2005,idle_listen,45.0
79.3,infer,180.0
79.3005,idle_listen,45.0
79.4,infer,180.0
79.4005,idle_listen,45.0
79.5,infer,180.0
79.5005,idle_listen,45.0
79.6,infer,180.0
79.6005,idle_listen,45.0
79.7,infer,180.0
79.7005,idle_listen,45.0
79.8,infer,180.0
79.8005,idle_listen,45.0
79.9,infer,180.0
79.9005,idle_listen,45.0
80.0,infer,180.0
80.0005,idle_listen,45.0
80.1,infer,180.0
80.1005,idle_listen,45.0
80.2,infer,180.0
80.2005,idle_listen,45.0
80.3,infer,180.0
80.3005,idle_listen,45.0
80.4,infer,180.0
80.4005,idle_listen,45.0
80.5,infer,180.0
80.5005,idle_listen,45.0
80.6,infer,180.0
80.6005,idle_listen,45.0
80.7,infer,180.0
80.7005,idle_listen,45.0
80.8,infer,180.0
80.8005,idle_listen,45.0
80.9,infer,180.0
80.9005,idle_listen,45.0
81.0,infer,180.0
81.0005,idle_listen,45.0
81.1,infer,180.0
81.1005,idle_listen,45.0
81.2,infer,180.0
81.2005,idle_listen,45.0
81.3,infer,180.0
81.3005,idle_listen,45.0
81.4,infer,180.0
81.4005,idle_listen,45.0
81.5,infer,180.0
81.5005,idle_listen,45.0
81.6,infer,180.0
81.6005,idle_listen,45.0
81.7,infer,180.0
81.7005,idle_listen,45.0
81.8,infer,180.0
81.8005,idle_listen,45.0
81.9,infer,180.0
81.9005,idle_listen,45.0
82.0,infer,180.0
82.0005,idle_listen,45.0
82.1,infer,180.0
82.1005,idle_listen,45.0
82.2,infer,180.0
82.2005,idle_listen,45.0
82.3,infer,180.0
82.3005,idle_listen,45.0
82.4,infer,180.0
82.4005,idle_listen,45.0
82.5,infer,180.0
82.5005,idle_listen,45.0
82.6,infer,180.0
82.6005,idle_listen,45.0
82.7,infer,180.0
82.7005,idle_listen,45.0
82.8,infer,180.0
82.8005,idle_listen,45.0
82.9,infer,180.0
82.9005,idle_listen,45.0
83.0,infer,180.0
83.0005,idle_listen,45.0
83.1,infer,180.0
83.1005,idle_listen,45.0
83.2,infer,180.0
83.2005,idle_listen,45.0
83.3,infer,180.0
83.3005,idle_listen,45.0
83.4,infer,180.0
83.4005,idle_listen,45.0
83.5,infer,180.0
83.5005,idle_listen,45.0
83.6,infer,180.0
83.6005,idle_listen,45.0
83.7,infer,180.0
83.7005,idle_listen,45.0
83.8,infer,180.0
83.8005,idle_listen,45.0
83.9,infer,180.0
83.9005,idle_listen,45.0
84.0,infer,180.0
84.0005,idle_listen,45.0
84.1,infer,180.0
84.1005,idle_listen,45.0
84.2,infer,180.0
84.2005,idle_listen,45.0
84.3,infer,180.0
84.3005,idle_listen,45.0
84.4,infer,180.0
84.4005,idle_listen,45.0
84.5,infer,180.0
84.5005,idle_listen,45.0
84.6,infer,180.0
84.6005,idle_listen,45.0
84.7,infer,180.0
84.7005,idle_listen,45.0
84.8,infer,180.0
84.8005,idle_listen,45.0
84.9,infer,180.0
84.9005,idle_listen,45.0
85.0,infer,180.0
85.0005,idle_listen,45.0
85.1,infer,180.0
85.1005,idle_listen,45.0
85.2,infer,180.0
85.2005,idle_listen,45.0
85.3,infer,180.0
85.3005,idle_listen,45.0
85.4,infer,180.0
85.4005,idle_listen,45.0
85.5,infer,180.0
85.5005,idle_listen,45.0
85.6,infer,180.0
85.6005,idle_listen,45.0
85.7,infer,180.0
85.7005,idle_listen,45.0
85.8,infer,180.0
85.8005,idle_listen,45.0
85.9,infer,180.0
85.9005,idle_listen,45.0
86.0,infer,180.0
86.0005,idle_listen,45.0
86.1,infer,180.0
86.1005,idle_listen,45.0
86.2,infer,180.0
86.2005,idle_listen,45.0
86.3,infer,180.0
86.3005,idle_listen,45.0
86.4,infer,180.0
86.4005,idle_listen,45.0
86.5,infer,180.0
86.5005,idle_listen,45.0
86.6,infer,180.0
86.6005,idle_listen,45.0
86.7,infer,180.0
86.7005,idle_listen,45.0
86.8,infer,180.0
86.8005,idle_listen,45.0
86.9,infer,180.0
86.9005,idle_listen,45.0
87.0,infer,180.0
87.0005,idle_listen,45.0
87.1,infer,180.0
87.1005,idle_listen,45.0
87.2,infer,180.0
87.2005,idle_listen,45.0
87.3,infer,180.0
87.3005,idle_listen,45.0
87.4,infer,180.0
87.4005,idle_listen,45.0
87.5,infer,180.0
87.5005,idle_listen,45.0
87.6,infer,180.0
87.6005,idle_listen,45.0
87.7,infer,180.0
87.7005,idle_listen,45.0
87.8,infer,180.0
87.8005,idle_listen,45.0
87.9,infer,180.0
87.9005,idle_listen,45.0
88.0,infer,180.0
88.0005,idle_listen,45.0
88.1,infer,180.0
88.1005,idle_listen,45.0
88.2,infer,180.0
88.2005,idle_listen,45.0
88.3,infer,180.0
88.3005,idle_listen,45.0
88.4,infer,180.0
88.4005,idle_listen,45.0
88.5,infer,180.0
88.5005,idle_listen,45.0
88.6,infer,180.0
88.6005,idle_listen,45.0
88.7,infer,180.0
88.7005,idle_listen,45.0
88.8,infer,180.0
88.8005,idle_listen,45.0
88.9,infer,180.0
88.9005,idle_listen,45.0
89.0,infer,180.0
89.0005,idle_listen,45.0
89.1,infer,180.0
89.1005,idle_listen,45.0
89.2,infer,180.0
89.2005,idle_listen,45.0
89.3,infer,180.0
89.3005,idle_listen,45.0
89.4,infer,180.0
89.4005,idle_listen,45.0
89.5,infer,180.0
89.5005,idle_listen,45.0
89.6,infer,180.0
89.6005,idle_listen,45.0
89.7,infer,180.0
89.7005,idle_listen,45.0
89.8,infer,180.0
89.8005,idle_listen,45.0
89.9,infer,180.0
89.9005,idle_listen,45.0
90.0,infer,180.0
90.0005,idle_listen,45.0
90.1,infer,180.0
90.1005,idle_listen,45.0
90.2,infer,180.0
90.2005,idle_listen,45.0
90.3,infer,180.0
90.3005,idle_listen,45.0
90.4,infer,180.0
90.4005,idle_listen,45.0
90.5,infer,180.0
90.5005,idle_listen,45.0
90.6,infer,180.0
90.6005,idle_listen,45.0
90.7,infer,180.0
90.7005,idle_listen,45.0
90.8,infer,180.0
90.8005,idle_listen,45.0
90.9,infer,180.0
90.9005,idle_listen,45.0
91.0,infer,180.0
91.0005,idle_listen,45.0
91.1,infer,180.0
91.1005,idle_listen,45.0
91.2,infer,180.0
91.2005,idle_listen,45.0
91.3,infer,180.0
91.3005,idle_listen,45.0
91.4,infer,180.0
91.4005,idle_listen,45.0
91.5,infer,180.0
91.5005,idle_listen,45.0
91.6,infer,180.0
91.6005,idle_listen,45.0
91.7,infer,180.0
91.7005,idle_listen,45.0
91.8,infer,180.0
91.8005,idle_listen,45.0
91.9,infer,180.0
91.9005,idle_listen,45.0
92.0,infer,180.0
92.0005,idle_listen,45.0
92.1,infer,180.0
92.1005,idle_listen,45.0
92.2,infer,180.0
92.2005,idle_listen,45.0
92.3,infer,180.0
92.3005,idle_listen,45.0
92.4,infer,180.0
92.4005,idle_listen,45.0
92.5,infer,180.0
92.5005,idle_listen,45.0
92.6,infer,180.0
92.6005,idle_listen,45.0
92.7,infer,180.0
92.7005,idle_listen,45.0
92.8,infer,180.0
92.8005,idle_listen,45.0
92.9,infer,180.0
92.9005,idle_listen,45.0
93.0,infer,180.0
93.0005,idle_listen,45.0
93.1,infer,180.0
93.1005,idle_listen,45.0
93.2,infer,180.0
93.2005,idle_listen,45.0
93.3,infer,180.0
93.3005,idle_listen,45.0
93.4,infer,180.0
93.4005,idle_listen,45.0
93.5,infer,180.0
93.5005,idle_listen,45.0
93.6,infer,180.0
93.6005,idle_listen,45.0
93.7,infer,180.0
93.7005,idle_listen,45.0
93.8,infer,180.0
93.8005,idle_listen,45.0
93.9,infer,180.0
93.9005,idle_listen,45.0
94.0,infer,180.0
94.0005,idle_listen,45.0
94.1,infer,180.0
94.1005,idle_listen,45.0
94.2,infer,180.0
94.2005,idle_listen,45.0
94.3,infer,180.0
94.3005,idle_listen,45.0
94.4,infer,180.0
94.4005,idle_listen,45.0
94.5,infer,180.0
94.5005,idle_listen,45.0
94.6,infer,180.0
94.6005,idle_listen,45.0
94.7,infer,180.0
94.7005,idle_listen,45.0
94.8,infer,180.0
94.8005,idle_listen,45.0
94.9,infer,180.0
94.9005,idle_listen,45.0
95.0,infer,180.0
95.0005,idle_listen,45.0
95.1,infer,180.0
95.1005,idle_listen,45.0
95.2,infer,180.0
95.2005,idle_listen,45.0
95.3,infer,180.0
95.3005,idle_listen,45.0
95.4,infer,180.0
95.4005,idle_listen,45.0
95.5,infer,180.0
95.5005,idle_listen,45.0
95.6,infer,180.0
95.6005,idle_listen,45.0
95.7,infer,180.0
95.7005,idle_listen,45.0
95.8,infer,180.0
95.8005,idle_listen,45.0
95.9,infer,180.0
95.9005,idle_listen,45.0
96.0,infer,180.0
96.0005,idle_listen,45.0
96.1,infer,180.0
96.1005,idle_listen,45.0
96.2,infer,180.0
96.2005,idle_listen,45.0
96.3,infer,180.0
96.3005,idle_listen,45.0
96.4,infer,180.0
96.4005,idle_listen,45.0
96.5,infer,180.0
96.5005,idle_listen,45.0
96.6,infer,180.0
96.6005,idle_listen,45.0
96.7,infer,180.0
96.7005,idle_listen,45.0
96.8,infer,180.0
96.8005,idle_listen,45.0
96.9,infer,180.0
96.9005,idle_listen,45.0
97.0,infer,180.0
97.0005,idle_listen,45.0
97.1,infer,180.0
97.1005,idle_listen,45.0
97.2,infer,180.0
97.2005,idle_listen,45.0
97.3,infer,180.0
97.3005,idle_listen,45.0
97.4,infer,180.0
97.4005,idle_listen,45.0
97.5,infer,180.0
97.5005,idle_listen,45.0
97.6,infer,180.0
97.6005,idle_listen,45.0
97.7,infer,180.0
97.7005,idle_listen,45.0
97.8,infer,180.0
97.8005,idle_listen,45.0
97.9,infer,180.0
97.9005,idle_listen,45.0
98.0,infer,180.0
98.0005,idle_listen,45.0
98.1,infer,180.0
98.1005,idle_listen,45.0
98.2,infer,180.0
98.2005,idle_listen,45.0
98.3,infer,180.0
98.3005,idle_listen,45.0
98.4,infer,180.0
98.4005,idle_listen,45.0
98.5,infer,180.0
98.5005,idle_listen,45.0
98.6,infer,180.0
98.6005,idle_listen,45.0
98.7,infer,180.0
98.7005,idle_listen,45.0
98.8,infer,180.0
98.8005,idle_listen,45.0
98.9,infer,180.0
98.9005,idle_listen,45.0
99.0,infer,180.0
99.0005,idle_listen,45.0
99.1,infer,180.0
99.1005,idle_listen,45.0
99.2,infer,180.0
99.2005,idle_listen,45.0
99.3,infer,180.0
99.3005,idle_listen,45.0
99.4,infer,180.0
99.4005,idle_listen,45.0
99.5,infer,180.0
99.5005,idle_listen,45.0
99.6,infer,180.0
99.6005,idle_listen,45.0
99.7,infer,180.0
99.7005,idle_listen,45.0
99.8,infer,180.0
99.8005,idle_listen,45.0
99.9,infer,180.0
99.9005,idle_listen,45.0
100.0,infer,180.0
100.0005,idle_listen,45.0
100.1,infer,180.0
100.1005,idle_listen,45.0
100.2,infer,180.0
100.2005,idle_listen,45.0
100.3,infer,180.0
100.3005,idle_listen,45.0
100.4,infer,180.0
100.4005,idle_listen,45.0
100.5,infer,180.0
100.5005,idle_listen,45.0
100.6,infer,180.0
100.6005,idle_listen,45.0
100.7,infer,180.0
100.7005,idle_listen,45.0
100.8,infer,180.0
100.8005,idle_listen,45.0
100.9,infer,180.0
100.9005,idle_listen,45.0
101.0,infer,180.0
101.0005,idle_listen,45.0
101.1,infer,180.0
101.1005,idle_listen,45.0
101.2,infer,180.0
101.2005,idle_listen,45.0
101.3,infer,180.0
101.3005,idle_listen,45.0
101.4,infer,180.0
101.4005,idle_listen,45.0
101.5,infer,180.0
101.5005,idle_listen,45.0
101.6,infer,180.0
101.6005,idle_listen,45.0
101.7,infer,180.0
101.7005,idle_listen,45.0
101.8,infer,180.0
101.8005,idle_listen,45.0
101.9,infer,180.0
101.9005,idle_listen,45.0
102.0,infer,180.0
102.0005,idle_listen,45.0
102.1,infer,180.0
102.1005,idle_listen,45.0
102.2,infer,180.0
102.2005,idle_listen,45.0
102.3,infer,180.0
102.3005,idle_listen,45.0
102.4,infer,180.0
102.4005,idle_listen,45.0
102.5,infer,180.0
102.5005,idle_listen,45.0
102.6,infer,180.0
102.6005,idle_listen,45.0
102.7,infer,180.0
102.7005,idle_listen,45.0
102.8,infer,180.0
102.8005,idle_listen,45.0
102.9,infer,180.0
102.9005,idle_listen,45.0
103.0,infer,180.0
103.0005,idle_listen,45.0
103.1,infer,180.0
103.1005,idle_listen,45.0
103.2,infer,180.0
103.2005,idle_listen,45.0
103.3,infer,180.0
103.3005,idle_listen,45.0
103.4,infer,180.0
103.4005,idle_listen,45.0
103.5,infer,180.0
103.5005,idle_listen,45.0
103.6,infer,180.0
103.6005,idle_listen,45.0
103.7,infer,180.0
103.7005,idle_listen,45.0
103.8,infer,180.0
103.8005,idle_listen,45.0
103.9,infer,180.0
103.9005,idle_listen,45.0
104.0,infer,180.0
104.0005,idle_listen,45.0
104.1,infer,180.0
104.1005,idle_listen,45.0
104.2,infer,180.0
104.2005,idle_listen,45.0
104.3,infer,180.0
104.3005,idle_listen,45.0
104.4,infer,180.0
104.4005,idle_listen,45.0
104.5,infer,180.0
104.5005,idle_listen,45.0
104.6,infer,180.0
104.6005,idle_listen,45.0
104.7,infer,180.0
104.7005,idle_listen,45.0
104.8,infer,180.0
104.8005,idle_listen,45.0
104.9,infer,180.0
104.9005,idle_listen,45.0
105.0,infer,180.0
105.0005,idle_listen,45.0
105.1,infer,180.0
105.1005,idle_listen,45.0
105.2,infer,180.0
105.2005,idle_listen,45.0
105.3,infer,180.0
105.3005,idle_listen,45.0
105.4,infer,180.0
105.4005,idle_listen,45.0
105.5,infer,180.0
105.5005,idle_listen,45.0
105.6,infer,180.0
105.6005,idle_listen,45.0
105.7,infer,180.0
105.7005,idle_listen,45.0
105.8,infer,180.0
105.8005,idle_listen,45.0
105.9,infer,180.0
105.9005,idle_listen,45.0
106.0,infer,180.0
106.0005,idle_listen,45.0
106.1,infer,180.0
106.1005,idle_listen,45.0
106.2,infer,180.0
106.2005,idle_listen,45.0
106.3,infer,180.0
106.3005,idle_listen,45.0
106.4,infer,180.0
106.4005,idle_listen,45.0
106.5,infer,180.0
106.5005,idle_listen,45.0
106.6,infer,180.0
106.6005,idle_listen,45.0
106.7,infer,180.0
106.7005,idle_listen,45.0
106.8,infer,180.0
106.8005,idle_listen,45.0
106.9,infer,180.0
106.9005,idle_listen,45.0
107.0,infer,180.0
107.0005,idle_listen,45.0
107.1,infer,180.0
107.1005,idle_listen,45.0
107.2,infer,180.0
